ID,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week,label
CLI0223,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,63,146196,13,0,0,40,<=50K
CLI0224,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,19,199609,10,0,0,40,<=50K
CLI0225,Self-emp-inc,10th,Married-civ-spouse,Sales,Husband,White,Male,United-States,38,296478,11,7298,0,40,>50K
CLI0226,Private,Assoc-voc,Married-civ-spouse,Other-service,Other-relative,White,Female,United-States,34,96480,10,0,0,40,<=50K
CLI0227,Private,Some-college,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,United-States,30,130078,13,0,0,45,<=50K
CLI0228,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,52,163678,9,0,0,55,<=50K
CLI0229,?,Some-college,Never-married,?,Own-child,White,Female,United-States,24,234640,9,0,0,36,<=50K
CLI0230,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,58,49884,9,0,0,50,<=50K
CLI0231,Private,Some-college,Separated,Exec-managerial,Unmarried,White,Female,United-States,55,189933,4,0,0,50,<=50K
CLI0232,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,38,296317,9,0,0,40,<=50K
CLI0233,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,41,220460,12,0,0,20,<=50K
CLI0234,Private,HS-grad,Married-spouse-absent,Sales,Own-child,White,Female,United-States,46,62546,16,0,0,35,<=50K
CLI0235,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,29,116207,9,0,0,65,>50K
CLI0236,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,38,119992,10,0,0,40,<=50K
CLI0237,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,27,153546,11,0,0,36,>50K
CLI0238,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,34,220362,13,0,0,40,<=50K
CLI0239,Self-emp-inc,Doctorate,Separated,Prof-specialty,Not-in-family,White,Male,United-States,17,36877,6,0,0,10,<=50K
CLI0240,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,43,401623,10,0,0,40,>50K
CLI0241,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,24,304602,9,0,0,40,<=50K
CLI0242,Self-emp-inc,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,United-States,25,111243,9,0,0,50,<=50K
CLI0243,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,43,113211,9,0,0,40,<=50K
CLI0244,Private,10th,Never-married,Sales,Own-child,White,Female,United-States,18,120243,7,0,0,10,<=50K
CLI0245,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,Jamaica,39,122011,14,5178,0,38,>50K
CLI0246,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,33,100228,10,0,0,40,<=50K
CLI0247,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,United-States,23,347292,9,0,0,40,<=50K
CLI0248,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,58,140729,13,0,0,35,<=50K
CLI0249,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,30,36069,12,0,0,40,<=50K
CLI0250,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,28,472580,10,0,0,40,<=50K
CLI0251,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,35,61343,9,0,0,90,<=50K
CLI0252,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,32,81528,9,0,0,60,<=50K
CLI0253,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,38,31848,11,0,0,40,>50K
CLI0254,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,29,202182,10,0,0,50,<=50K
CLI0255,Private,Some-college,Never-married,Sales,Own-child,Black,Male,United-States,18,297396,9,0,0,10,<=50K
CLI0256,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,20,366929,10,0,0,35,<=50K
CLI0257,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,33,223212,9,0,0,40,<=50K
CLI0258,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,36,85272,12,0,0,30,>50K
CLI0259,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,30,155343,9,5013,0,40,<=50K
CLI0260,?,HS-grad,Never-married,?,Own-child,White,Male,United-States,46,131091,13,0,1902,40,>50K
CLI0261,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,38,358682,10,0,0,40,<=50K
CLI0262,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States,63,257876,15,0,0,40,<=50K
CLI0263,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,18,25837,7,0,0,15,<=50K
CLI0264,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,31,196125,7,0,0,40,<=50K
CLI0265,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,21,86625,10,0,0,40,<=50K
CLI0266,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,42,208726,10,0,0,45,<=50K
CLI0267,?,Prof-school,Married-civ-spouse,?,Husband,White,Male,United-States,18,74539,6,0,0,20,<=50K
CLI0268,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,United-States,58,356067,13,0,0,40,<=50K
CLI0269,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,45,278151,9,0,0,40,<=50K
CLI0270,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,?,51,141388,9,0,0,55,<=50K
CLI0271,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,33,165235,13,0,0,35,<=50K
CLI0272,Private,10th,Never-married,Sales,Not-in-family,White,Male,United-States,34,80249,10,0,0,72,<=50K
CLI0273,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,40,167919,9,0,0,40,<=50K
CLI0274,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,46,353012,9,0,0,40,<=50K
CLI0275,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,27,278617,10,0,0,40,<=50K
CLI0276,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Thailand,35,290226,9,0,0,45,<=50K
CLI0277,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,65,274916,9,0,0,40,<=50K
CLI0278,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,27,190525,9,0,0,50,>50K
CLI0279,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,30,382368,9,0,0,40,<=50K
CLI0280,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,28,119287,13,15024,0,28,>50K
CLI0281,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,51,357949,13,0,0,16,<=50K
CLI0282,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,United-States,37,378916,9,0,0,40,<=50K
CLI0283,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,34,33442,11,0,0,40,<=50K
CLI0284,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,39,277886,13,0,0,30,<=50K
CLI0285,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,42,42703,9,0,0,40,<=50K
CLI0286,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,49,213431,9,0,0,40,<=50K
CLI0287,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,44,145160,16,0,0,40,>50K
CLI0288,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Other-relative,White,Female,United-States,21,293968,10,0,0,20,<=50K
CLI0289,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,United-States,34,268127,8,0,0,40,<=50K
CLI0290,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,62,73292,10,0,0,40,<=50K
CLI0291,Private,HS-grad,Separated,Prof-specialty,Unmarried,Black,Female,United-States,22,313873,7,0,0,30,<=50K
CLI0292,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,33,50276,13,0,0,40,<=50K
CLI0293,Private,Some-college,Married-spouse-absent,Sales,Own-child,Black,Female,United-States,60,243829,14,0,0,50,<=50K
CLI0294,?,12th,Separated,?,Unmarried,Black,Female,United-States,56,110257,9,0,0,40,<=50K
CLI0295,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,41,144002,13,0,0,60,>50K
CLI0296,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,49,186172,9,7688,0,45,>50K
CLI0297,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,50,73493,10,0,0,40,<=50K
CLI0298,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,41,107306,9,2174,0,40,<=50K
CLI0299,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,39,245361,13,0,0,25,<=50K
CLI0300,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,43,330174,9,0,0,40,<=50K
CLI0301,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,40,204046,6,0,0,40,<=50K
CLI0302,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,23,315065,10,0,0,35,<=50K
CLI0303,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,54,183248,9,0,0,40,<=50K
CLI0304,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,44,116632,14,0,0,50,>50K
CLI0305,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,34,163110,13,0,0,45,>50K
CLI0306,Private,10th,Divorced,Transport-moving,Own-child,White,Male,United-States,66,142723,3,0,0,40,<=50K
CLI0307,Private,Some-college,Never-married,Other-service,Unmarried,White,Male,Mexico,67,159542,3,0,0,40,<=50K
CLI0308,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,United-States,17,152696,8,0,0,30,<=50K
CLI0309,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,21,38772,10,0,0,20,<=50K
CLI0310,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,37,168475,9,0,0,40,>50K
CLI0311,Private,5th-6th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,Puerto-Rico,45,34446,9,0,0,50,<=50K
CLI0312,?,5th-6th,Widowed,?,Unmarried,Black,Female,United-States,33,160784,6,0,0,40,<=50K
CLI0313,Private,12th,Never-married,Other-service,Own-child,White,Female,United-States,39,239409,9,0,0,50,<=50K
CLI0314,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,21,123983,10,0,0,10,<=50K
CLI0315,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,35,124836,10,0,0,36,<=50K
CLI0316,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,62,115023,10,0,0,40,<=50K
CLI0317,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,39,103456,13,0,0,45,>50K
CLI0318,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,44,138991,10,0,0,50,>50K
CLI0319,?,Some-college,Never-married,?,Other-relative,Asian-Pac-Islander,Male,Vietnam,31,41493,13,0,0,45,<=50K
CLI0320,?,Some-college,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,United-States,37,87369,5,0,0,40,<=50K
CLI0321,Local-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,52,312500,11,0,0,40,<=50K
CLI0322,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,38,107513,9,0,0,40,<=50K
CLI0323,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,50,287598,10,0,0,70,<=50K
CLI0324,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Female,United-States,18,338836,9,0,0,20,<=50K
CLI0325,?,9th,Divorced,?,Unmarried,White,Female,United-States,52,210736,10,3103,0,55,>50K
CLI0326,Federal-gov,Assoc-voc,Divorced,Farming-fishing,Not-in-family,White,Female,United-States,42,153414,13,0,0,40,>50K
CLI0327,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,48,383384,9,0,0,40,>50K
CLI0328,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,38,335104,13,0,0,35,<=50K
CLI0329,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,53,114758,14,15024,0,65,>50K
CLI0330,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,46,189498,13,0,1848,45,>50K
CLI0331,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,United-States,20,228649,9,0,0,40,<=50K
CLI0332,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,29,229300,13,0,0,48,<=50K
CLI0333,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,28,172891,9,0,0,50,<=50K
CLI0334,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,25,186370,9,0,0,40,<=50K
CLI0335,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,31,382368,7,0,0,40,<=50K
CLI0336,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,50,242517,13,0,0,40,<=50K
CLI0337,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,48,185041,4,0,1672,55,<=50K
CLI0338,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,31,181091,9,0,0,50,>50K
CLI0339,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,66,234743,10,0,0,24,<=50K
CLI0340,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,?,228238,9,0,0,40,<=50K
CLI0341,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,35,209214,9,4386,0,35,>50K
CLI0342,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,20,163665,9,0,0,20,<=50K
CLI0343,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,23,128604,9,0,0,48,<=50K
CLI0344,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,36,173804,7,0,0,40,<=50K
CLI0345,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,Mexico,34,737315,13,0,0,40,>50K
CLI0346,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,57,112840,14,0,0,55,>50K
CLI0347,?,HS-grad,Never-married,?,Own-child,White,Female,United-States,45,207540,16,0,0,40,>50K
CLI0348,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,South,36,225516,12,10520,0,43,>50K
CLI0349,Private,11th,Divorced,Other-service,Not-in-family,White,Female,United-States,53,104879,9,0,0,40,>50K
CLI0350,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,58,54947,10,0,0,55,<=50K
CLI0351,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,17,194612,7,0,0,25,<=50K
CLI0352,Private,Doctorate,Separated,Exec-managerial,Unmarried,White,Male,United-States,38,66686,11,0,0,40,>50K
CLI0353,Private,Assoc-acdm,Never-married,Sales,Not-in-family,Black,Male,United-States,54,102828,9,0,0,49,<=50K
CLI0354,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,51,111939,13,0,0,50,>50K
CLI0355,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,32,188557,9,0,0,40,<=50K
CLI0356,Private,11th,Never-married,Other-service,Own-child,White,Male,United-States,41,27305,9,7688,0,40,>50K
CLI0357,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,33,199046,13,0,0,40,<=50K
CLI0358,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,29,229656,9,0,0,50,<=50K
CLI0359,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,39,128715,9,10520,0,40,>50K
CLI0360,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,54,108435,13,0,0,50,>50K
CLI0361,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,39,194287,4,0,1602,35,<=50K
CLI0362,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,30,181091,13,0,0,40,<=50K
CLI0363,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,52,138611,9,7688,0,55,>50K
CLI0364,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,28,155621,10,0,0,50,<=50K
CLI0365,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,40,226585,10,0,0,35,>50K
CLI0366,Private,7th-8th,Never-married,Other-service,Own-child,White,Male,United-States,22,137510,10,0,0,40,<=50K
CLI0367,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,21,25631,10,0,0,40,<=50K
CLI0368,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,62,209844,10,0,0,30,<=50K
CLI0369,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,Columbia,65,193216,9,9386,0,40,>50K
CLI0370,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,33,202153,14,0,0,40,<=50K
CLI0371,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,33,202366,9,0,0,32,<=50K
CLI0372,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States,21,88926,10,0,0,10,<=50K
CLI0373,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,64,98586,16,0,0,60,>50K
CLI0374,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,36,187847,13,7688,0,40,>50K
CLI0375,Self-emp-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,42,201732,10,0,0,40,>50K
CLI0376,?,HS-grad,Divorced,?,Unmarried,White,Female,United-States,49,200471,9,0,0,40,<=50K
CLI0377,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States,36,124818,9,0,0,40,<=50K
CLI0378,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49,123584,7,0,0,75,<=50K
CLI0379,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,45,164210,10,0,0,40,<=50K
CLI0380,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,35,80771,14,0,0,40,<=50K
CLI0381,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,38,264627,10,0,0,40,<=50K
CLI0382,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,40,153489,9,3137,0,40,<=50K
CLI0383,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,57,199572,7,0,0,40,<=50K
CLI0384,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,30,48458,10,0,0,40,<=50K
